,gene_id,clade
3522,Vitvi01g01851.t01,19
3523,Vitvi01g01848.t01,19
3524,Vitvi01g01849.t01,19
3525,Vitvi01g01853.t01,19
3526,MD01G1186500,19
3527,Prupe.2G283400.1,19
3528,Prupe.2G283300.1,19
3529,MD07G1259200,19
3530,MD07G1259300,19
3531,MD07G1258600,19
3532,MD07G1258700,19
3533,MD01G1187000,19
3534,MD00G1097800,19
3535,MD01G1187100,19
3536,MD01G1186800,19
3537,MD01G1186600,19
3538,Glyma.08G328800.2,19
3539,Cs2g30290.1,19
3540,Cs4g08080.1,19
3541,Cs4g08110.1,19
3542,Cs4g08110.2,19
3543,evm.model.supercontig_46.149,19
3544,Potri.003G220600.1,19
3545,Potri.011G165700.1,19
3546,Potri.T143000.2,19
3547,Potri.005G035400.2,19
3548,Potri.005G034900.1,19
3549,Potri.005G035700.1,19
3550,Tc10v2_t012080.1,19
3551,Tc10v2_t012100.1,19
3552,Glyma.08G305400.1,19
3553,Glyma.18G105100.1,19
3554,Glyma.19G131900.4,19
3555,Glyma.20G042400.1,19
3556,Glyma.20G042700.1,19
3557,Glyma.18G093267.1,19
3558,Glyma.18G190900.1,19
3559,Glyma.08G323200.2,19
3560,Glyma.08G318000.1,19
3561,Glyma.08G317400.6,19
3562,Glyma.08G317700.2,19
3563,Glyma.08G319300.2,19
3564,Glyma.18G093500.1,19
3565,Glyma.18G094200.1,19
3566,Glyma.18G093400.2,19
3567,Glyma.18G093600.2,19
3568,Glyma.18G093900.1,19
3569,Glyma.18G093800.1,19
3570,Glyma.18G082400.1,19
3571,Glyma.09G212300.1,19
3572,Glyma.01G148401.1,19
3573,Glyma.18G082100.2,19
3574,Glyma.18G084000.7,19
3575,Glyma.18G083900.2,19
3576,Glyma.18G082800.2,19
3577,Glyma.18G088300.2,19
3578,Glyma.18G083200.2,19
3579,Glyma.18G087400.1,19
3580,Glyma.18G088950.1,19
3581,Glyma.18G086600.2,19
3582,Glyma.18G087700.1,19
3583,Glyma.18G084400.2,19
3584,Glyma.18G086200.3,19
3585,Glyma.18G082200.2,19
3586,Glyma.18G088700.1,19
3587,Glyma.18G082300.2,19
3588,Glyma.18G088000.1,19
3589,Glyma.18G087800.1,19
3590,Medtr3g055930.1,19
3591,Medtr3g069210.1,19
3592,Medtr3g055740.1,19
3593,Medtr3g055720.1,19
3594,Medtr3g456070.1,19
3595,Medtr3g055830.1,19
3596,Medtr3g455910.1,19
3597,Medtr3g055870.1,19
3598,Medtr3g455900.1,19
3599,Medtr3g055710.1,19
3600,Medtr3g455940.1,19
3601,Medtr3g456030.1,19
3602,Medtr3g056585.1,19
3603,Medtr3g056590.1,19
3604,Medtr1g078150.1,19
3605,Medtr1g078190.1,19
3606,Medtr3g056635.1,19
3607,Medtr3g056410.1,19
3608,Medtr3g056360.1,19
3609,Medtr3g056310.1,19
3610,Medtr3g056320.1,19
3611,Medtr3g056190.1,19
3612,Medtr3g056300.1,19
3613,Medtr3g056200.1,19
3614,Medtr3g056620.1,19
3615,Medtr3g056380.1,19
3616,Medtr3g056610.1,19
3617,Medtr1g016210.1,19
3618,Medtr3g012090.1,19
3619,Medtr3g012060.1,19
3620,Medtr3g012050.1,19
3621,Medtr3g012250.1,19
3622,Medtr3g012270.1,19
3623,Medtr3g012240.1,19
3624,Medtr3g012310.1,19
3625,Medtr3g013700.1,19
3626,Glyma.06G316301.1,19
3627,Glyma.06G311000.4,19
3628,Glyma.06G311100.1,19
3629,Glyma.06G311200.2,19
3630,Medtr3g011300.1,19
3631,Medtr3g011360.1,19
3632,Medtr3g011370.1,19
3633,Medtr0691s0020.1,19
3634,Medtr3g011460.1,19
3635,Medtr3g011480.1,19
3636,Medtr3g011280.1,19
3637,Medtr3g011280.2,19
3638,Medtr3g011420.1,19
3639,Medtr3g019340.1,19
3640,Medtr3g011270.1,19
3641,Medtr3g011390.1,19
3642,Prupe.8G132100.1,19
3643,Prupe.8G132500.1,19
3644,Prupe.8G132300.1,19
3645,Vitvi06g01034.t01,19
3646,Vitvi06g01035.t01,19
3647,Vitvi07g00890.t01,19
3648,Vitvi07g00887.t01,19
3649,Vitvi07g00894.t01,19
3650,Vitvi07g00892.t01,19
3651,Tc07v2_t000580.1,19
3652,Eucgr.F02012.1,19
3653,Prupe.4G149900.1,19
3654,Prupe.4G149800.1,19
3655,MD05G1207700,19
3656,MD05G1207400,19
3657,MD05G1207800,19
3658,Prupe.4G149700.1,19
3659,Vitvi19g00795.t01,19
3660,Vitvi16g00787.t01,19
3661,Vitvi15g01136.t01,19
3662,Vitvi15g01667.t01,19
3663,Vitvi15g01668.t01,19
3664,Vitvi15g01663.t01,19
3665,Vitvi15g01762.t01,19
3666,Vitvi15g01669.t01,19
3667,Vitvi15g01395.t01,19
3668,Vitvi15g01664.t01,19
3669,Vitvi15g01361.t01,19
3670,Vitvi15g00335.t01,19
3671,Vitvi15g00331.t01,19
3672,Vitvi15g01366.t01,19
3673,Vitvi15g01355.t01,19
3674,Vitvi15g00314.t01,19
3675,Vitvi15g01709.t01,19
3676,Vitvi15g01163.t01,19
3677,Vitvi15g01686.t01,19
3678,Vitvi15g01670.t01,19
3679,Vitvi15g00494.t01,19
3680,Vitvi15g00415.t01,19
3681,Vitvi15g00413.t01,19
3682,Medtr4g073840.1,19
3683,Glyma.12G011700.1,19
3684,Glyma.18G287000.1,19
3685,Glyma.18G287100.1,19
3686,Glyma.08G259000.1,19
3687,Glyma.14G199400.1,19
3688,Glyma.18G283232.1,19
3689,Glyma.U008800.1,19
3690,Glyma.U008900.1,19
3691,Manes.09G034700.1,19
3692,orange1.1t03742.2,19
3693,orange1.1t03742.1,19
3694,Tc03v2_t009320.1,19
3695,Cs8g09010.1,19
3696,R2,19
3697,Cs2g30590.1,19
3698,Cs2g30590.2,19
3699,Cs2g30580.1,19
3700,AT3G46730.1,19
3701,RPP13,19
3702,AT3G46530.1,19
3703,AT3G46710.1,19
3704,BraA09g009110.3C,19
3705,Tc10v2_t007460.1,19
3706,Tc10v2_t002260.1,19
3707,Tc10v2_t002280.1,19
3708,Tc10v2_t002270.2,19
3709,Tc10v2_t002270.1,19
3710,Tc10v2_t002780.1,19
3711,Tc10v2_t002790.1,19
3712,Tc10v2_t002810.1,19
3713,Tc10v2_t002760.1,19
3714,Manes.10G022450.1,19
3715,Manes.10G023300.2,19
3716,Manes.07G121100.1,19
3717,Manes.07G121200.2,19
3718,Manes.07G121300.1,19
3719,Manes.10G023200.1,19
3720,Manes.10G022500.1,19
3721,Manes.10G025400.1,19
3722,Tc04v2_t008540.2,19
3723,Tc04v2_t008540.1,19
3724,Glyma.18G269500.5,19
3725,Medtr7g015770.1,19
3726,MD04G1238000,19
3727,MD12G1256300,19
3728,Prupe.6G355000.1,19
3729,Glyma.15G168500.1,19
3730,Medtr2g038510.1,19
3731,Manes.18G105800.1,19
3732,Potri.018G138500.2,19
3733,Prupe.8G079800.1,19
3734,MD10G1169700,19
3735,Tc10v2_t008340.1,19
3736,Tc10v2_t008360.1,19
3737,Tc02v2_t005460.1,19
3738,Tc02v2_t005470.3,19
3739,Tc02v2_t005470.1,19
3740,Tc02v2_t005470.2,19
3741,Tc02v2_t005480.1,19
3742,Tc07v2_t007940.1,19
3743,Tc07v2_t007940.2,19
3744,Tc07v2_t007960.2,19
3745,Tc07v2_t007960.1,19
3746,evm.model.supercontig_18.235,19
3747,evm.model.supercontig_86.21,19
3748,AT1G10920.1,19
3749,AT5G35450.1,19
3750,AT5G43470.1,19
3751,AT5G48620.1,19
3752,BraA08g032140.3C,19
3753,AT1G53350.1,19
3754,AT1G58602.1,19
3755,AT1G59124.1,19
3756,AT1G58807.1,19
3757,AT1G58848.1,19
3758,AT1G59218.1,19
3759,AT1G58400.1,19
3760,AT1G58390.1,19
3761,AT1G58410.1,19
3762,BraA09g017930.3C,19
3763,AT1G59780.1,19
3764,BraA01g027770.3C,19
3765,AT1G59620.1,19
3766,BraA09g017550.3C,19
3767,AT1G50180.1,19
3768,Prupe.1G195100.1,19
3769,Prupe.1G043600.1,19
3770,Prupe.1G043100.1,19
3771,Prupe.1G047700.1,19
3772,Prupe.1G051500.1,19
3773,Prupe.1G048000.1,19
3774,Prupe.1G052200.1,19
3775,Prupe.1G047900.1,19
3776,Prupe.1G049900.1,19
3777,Prupe.1G048500.1,19
3778,Prupe.1G051800.1,19
3779,Prupe.1G046700.1,19
3780,Prupe.1G041300.1,19
3781,Prupe.1G043700.1,19
3782,MD03G1071300,19
3783,Prupe.2G117700.1,19
3784,Prupe.2G117400.1,19
3785,Prupe.2G117200.1,19
3786,Prupe.2G119900.1,19
3787,Prupe.2G117300.1,19
3788,Prupe.2G118000.1,19
3789,MD07G1029000,19
3790,MD07G1092600,19
3791,MD07G1092100,19
3792,MD00G1174600,19
3793,Prupe.2G117500.1,19
3794,Prupe.1G217800.1,19
3795,Prupe.1G217900.1,19
3796,MD17G1267900,19
3797,Vitvi03g00082.t01,19
3798,Vitvi13g00042.t01,19
3799,Vitvi12g00083.t01,19
3800,Vitvi13g00043.t01,19
3801,Vitvi13g01890.t01,19
3802,Vitvi13g00041.t01,19
3803,Vitvi13g01888.t01,19
3804,Vitvi13g01889.t01,19
3805,Eucgr.E00733.1,19
3806,Eucgr.E01015.1,19
3807,Eucgr.E00908.1,19
3808,Eucgr.E00917.1,19
3809,Eucgr.E00743.1,19
3810,Eucgr.E00713.1,19
3811,Eucgr.E00759.1,19
3812,Eucgr.E00745.1,19
3813,Eucgr.E00899.1,19
3814,Eucgr.E02823.1,19
3815,Eucgr.E00699.1,19
3816,Eucgr.E00975.1,19
3817,Eucgr.E00963.1,19
3818,Eucgr.E00684.1,19
3819,Eucgr.E00701.1,19
3820,Eucgr.E00903.1,19
3821,Eucgr.E00913.1,19
3822,Eucgr.E00750.1,19
3823,Eucgr.E00952.1,19
3824,Eucgr.E00942.1,19
3825,Eucgr.E00960.1,19
3826,Eucgr.E00693.1,19
3827,Eucgr.E00958.1,19
3828,Eucgr.E00968.1,19
3829,Eucgr.E00907.1,19
3830,Eucgr.E00928.1,19
3831,Eucgr.E00680.1,19
3832,Eucgr.E00730.1,19
3833,Eucgr.E00715.1,19
3834,Eucgr.E00891.1,19
3835,Eucgr.J02285.1,19
3836,Eucgr.E00711.1,19
3837,Medtr5g021080.1,19
3838,Glyma.11G072100.3,19
3839,Glyma.01G171000.6,19
3840,Tc01v2_t002300.1,19
3841,Prupe.6G153400.1,19
3842,Prupe.8G127300.1,19
3843,Prupe.8G127100.1,19
3844,MD07G1251200,19
3845,Prupe.2G274900.1,19
3846,Tc03v2_t012180.3,19
3847,Tc03v2_t012180.2,19
3848,Tc03v2_t012180.1,19
3849,Tc03v2_t012180.4,19
3850,Tc03v2_t012200.1,19
3851,Potri.003G150200.1,19
3852,Potri.003G149800.1,19
3853,Vitvi03g00092.t01,19
3854,Vitvi03g01382.t01,19
3855,Vitvi03g01381.t01,19
3856,Vitvi03g01380.t01,19
3857,Vitvi03g01379.t01,19
3858,Vitvi03g00094.t01,19
3859,Vitvi03g01373.t01,19
3860,Vitvi03g01374.t01,19
3861,Vitvi03g01377.t01,19
3862,Vitvi03g01376.t01,19
3863,Vitvi03g00090.t01,19
3864,Tc09v2_t022490.1,19
3865,Eucgr.B03805.1,19
3866,Medtr1g022070.1,19
3867,Medtr8g020790.1,19
3868,Prupe.8G037400.1,19
3869,Prupe.3G041000.1,19
3870,Prupe.8G037700.1,19
3871,Prupe.3G040800.1,19
3872,Prupe.3G041500.1,19
3873,Prupe.4G109400.1,19
3874,Prupe.3G040600.1,19
3875,MD17G1025700,19
3876,Medtr1g090690.1,19
3877,Medtr1g090673.1,19
3878,Medtr1g090680.1,19
3879,Glyma.20G193500.1,19
3880,Glyma.20G193300.1,19
3881,Glyma.10G196750.1,19
3882,Manes.04G040150.1,19
3883,Manes.04G039900.4,19
3884,Manes.04G039700.1,19
3885,Manes.11G122800.1,19
3886,Vitvi05g02234.t01,19
3887,Vitvi05g01523.t01,19
3888,Vitvi05g01522.t01,19
3889,Vitvi05g02232.t01,19
3890,Vitvi05g02204.t01,19
3891,Vitvi05g02217.t01,19
3892,Vitvi05g02203.t01,19
3893,Vitvi05g02289.t01,19
3894,Vitvi05g02219.t01,19
3895,Vitvi05g02215.t01,19
3896,Vitvi05g02223.t01,19
3897,Vitvi03g01817.t01,19
3898,Vitvi05g02228.t01,19
3899,Vitvi03g01819.t01,19
3900,Vitvi05g02222.t01,19
3901,Vitvi05g02226.t01,19
3902,Vitvi05g02235.t01,19
3903,Manes.11G123200.1,19
3904,Eucgr.F02465.1,19
3905,Eucgr.L00715.1,19
3906,Eucgr.F02460.1,19
3907,Eucgr.J02423.1,19
3908,Eucgr.J02344.1,19
3909,Eucgr.A01678.1,19
3910,Eucgr.J02767.1,19
3911,Eucgr.J02621.1,19
3912,Eucgr.J02762.1,19
3913,Eucgr.J02782.1,19
3914,Eucgr.H02290.1,19
3915,Eucgr.L00229.1,19
3916,Eucgr.L00232.1,19
3917,Tc06v2_t010180.2,19
3918,Tc06v2_t010180.1,19
3919,Tc06v2_t010200.1,19
3920,Tc06v2_t010200.2,19
3921,Cs1g17180.1,19
3922,Cs8g16490.1,19
3923,Cs7g17260.1,19
3924,Cs4g14260.1,19
3925,Potri.007G123200.1,19
3926,Cs1g17020.1,19
3927,Cs1g17140.1,19
3928,Rpivnt1,19
3929,Vitvi11g00344.t01,19
3930,Potri.017G106500.1,19
3931,Prupe.1G195000.1,19
3932,BS2,19
3933,Gpa2,19
3934,Rx,19
3935,Prf,19
3936,R1,19
3937,Sw5b,19
3938,Hero,19
3939,Rpiblb2,19
3940,Mi1.2,19
3941,Tc07v2_t004640.1,20
3942,Tc07v2_t004660.1,20
3943,Cs4g10860.1,20
3944,Cs4g10810.1,20
3945,Cs2g18480.1,20
3946,Cs2g18470.1,20
3947,Cs3g05280.1,20
3948,Eucgr.I02496.1,20
3949,Medtr7g088290.1,20
3950,Medtr7g088120.1,20
3951,Medtr5g036460.1,20
3952,Medtr7g088640.1,20
3953,Medtr1g006975.1,20
3954,Prupe.2G025200.1,20
3955,Prupe.2G029300.1,20
3956,Prupe.2G025400.1,20
3957,Prupe.2G027200.1,20
3958,Prupe.2G029200.1,20
3959,Prupe.3G141500.1,20
3960,Prupe.7G037500.1,20
3961,Prupe.7G036900.1,20
3962,Prupe.7G037700.1,20
3963,Prupe.7G035600.1,20
3964,Prupe.7G035000.1,20
3965,MD03G1081300,20
3966,MD11G1088400,20
3967,MD11G1087300,20
3968,MD11G1085800,20
3969,MD11G1089600,20
3970,MD11G1090100,20
3971,MD11G1086000,20
3972,Manes.03G063225.1,20
3973,Manes.03G060801.1,20
3974,Manes.02G220900.2,20
3975,Manes.S009701.1,20
3976,Manes.S026200.2,20
3977,Manes.02G200600.2,20
3978,Manes.S022034.1,20
3979,Manes.02G221300.1,20
3980,Manes.02G207933.1,20
3981,Manes.02G221151.1,20
3982,Manes.02G220750.1,20
3983,Manes.02G221200.2,20
3984,Manes.02G201301.1,20
3985,Manes.02G220780.1,20
3986,Prupe.8G185600.1,20
3987,CsaV3_2G009890.1,20
3988,CsaV3_2G036120.1,20
3989,CsaV3_5G040070.1,20
3990,CsaV3_2G010470.1,20
3991,CsaV3_2G033580.1,20
3992,CsaV3_2G004790.1,20
3993,Tc01v2_t016250.1,20
3994,Tc05v2_t018770.6,20
3995,Tc05v2_t018770.3,20
3996,Tc05v2_t018770.2,20
3997,Tc05v2_t018770.5,20
3998,Tc05v2_t018770.1,20
3999,Tc05v2_t018770.4,20
4000,Cs3g04910.1,20
4001,Cs6g03920.2,20
4002,Cs6g03920.1,20
4003,Cs1g08330.1,20
4004,Cs3g08250.1,20
4005,orange1.1t03707.1,20
4006,Cs3g07940.1,20
4007,Cs3g07940.2,20
4008,orange1.1t03126.1,20
4009,Cs3g08140.1,20
4010,Cs3g08000.1,20
4011,Cs3g08040.1,20
4012,Cs3g08110.1,20
4013,Cs3g07970.1,20
4014,Cs3g07960.1,20
4015,orange1.1t03709.1,20
4016,orange1.1t03704.1,20
4017,orange1.1t03712.1,20
4018,orange1.1t03137.1,20
4019,Cs3g08210.1,20
4020,orange1.1t03713.1,20
4021,Cs3g15220.4,20
4022,Cs3g15220.1,20
4023,Cs3g15220.3,20
4024,Cs3g15220.2,20
4025,Cs3g15220.5,20
4026,Cs3g04930.2,20
4027,Cs3g04930.1,20
4028,Cs3g04930.3,20
4029,Cs3g04930.4,20
4030,Cs3g15200.1,20
4031,evm.model.supercontig_504.1,20
4032,Cs5g26170.1,20
4033,Cs5g26190.1,20
4034,Cs3g13430.1,20
4035,Cs3g13430.2,20
4036,Cs3g06640.1,20
4037,orange1.1t04833.1,20
4038,Cs3g06490.1,20
4039,orange1.1t04933.1,20
4040,Cs3g06480.2,20
4041,Cs3g06480.1,20
4042,orange1.1t04830.1,20
4043,orange1.1t05193.1,20
4044,orange1.1t05295.1,20
4045,Cs3g06500.1,20
4046,Cs3g06600.1,20
4047,Cs3g13210.3,20
4048,Cs3g13210.2,20
4049,Cs3g13210.1,20
4050,Cs3g13200.1,20
4051,Cs8g09080.1,20
4052,Cs3g13250.1,20
4053,orange1.1t04654.1,20
4054,orange1.1t04992.1,20
4055,Cs3g06650.1,20
4056,Cs3g06590.1,20
4057,orange1.1t04831.1,20
4058,orange1.1t04824.1,20
4059,orange1.1t04930.1,20
4060,Cs6g02120.1,20
4061,Cs6g02130.1,20
4062,Cs6g02100.2,20
4063,Cs6g02100.1,20
4064,orange1.1t01311.1,20
4065,orange1.1t04078.1,20
4066,Cs3g11210.1,20
4067,Cs6g06810.1,20
4068,orange1.1t04084.1,20
4069,orange1.1t04079.1,20
4070,Cs3g11120.1,20
4071,Cs3g11080.1,20
4072,Cs3g11030.1,20
4073,Cs3g11190.1,20
4074,Cs3g11160.1,20
4075,Cs3g11010.1,20
4076,Cs3g11050.1,20
4077,orange1.1t05048.1,20
4078,orange1.1t05048.2,20
4079,orange1.1t04094.1,20
4080,orange1.1t04089.1,20
4081,orange1.1t04090.1,20
4082,Cs3g12810.1,20
4083,Cs3g13160.1,20
4084,Cs3g13160.3,20
4085,Cs3g13160.2,20
4086,Cs3g13180.1,20
4087,orange1.1t04538.1,20
4088,Cs3g12700.1,20
4089,Cs3g12720.1,20
4090,orange1.1t04537.1,20
4091,Cs3g12850.1,20
4092,Cs3g12710.1,20
4093,Cs3g12340.1,20
4094,Cs3g12760.1,20
4095,Cs5g22030.3,20
4096,Cs5g22030.6,20
4097,Cs5g22030.5,20
4098,Cs5g22030.4,20
4099,Cs5g22030.2,20
4100,Cs5g22030.1,20
4101,Tc09v2_t020350.1,20
4102,Potri.T092600.3,20
4103,Potri.013G027300.2,20
4104,Potri.005G062201.1,20
4105,Potri.005G061860.1,20
4106,Tc05v2_t020440.1,20
4107,Medtr8g028500.1,20
4108,Medtr8g028520.1,20
4109,Glyma.16G031700.4,20
4110,Glyma.16G031600.6,20
4111,Glyma.07G065500.1,20
4112,Glyma.07G065600.2,20
4113,Glyma.U031914.1,20
4114,Glyma.07G062900.2,20
4115,Glyma.07G063300.1,20
4116,Glyma.07G065000.1,20
4117,Glyma.01G072450.1,20
4118,Glyma.18G226500.3,20
4119,Glyma.18G226850.1,20
4120,Tc05v2_t017540.1,20
4121,Tc05v2_t016920.1,20
4122,Tc05v2_t016940.2,20
4123,Tc05v2_t016940.1,20
4124,Tc05v2_t026430.1,20
4125,Tc05v2_t026410.1,20
4126,Tc05v2_t026460.2,20
4127,Tc05v2_t026460.1,20
4128,Tc05v2_t026450.1,20
4129,Tc05v2_t024680.1,20
4130,Tc05v2_t024650.1,20
4131,Tc05v2_t018810.1,20
4132,Tc05v2_t018840.1,20
4133,Tc05v2_t018840.2,20
4134,Tc02v2_t017950.1,20
4135,Tc05v2_t024600.1,20
4136,Tc05v2_t016910.1,20
4137,Vitvi14g00702.t01,20
4138,Vitvi14g02589.t01,20
4139,Vitvi14g02593.t01,20
4140,Vitvi14g02762.t01,20
4141,Vitvi14g02758.t01,20
4142,Vitvi14g00363.t01,20
4143,Vitvi14g00374.t01,20
4144,Vitvi14g02608.t01,20
4145,Vitvi14g00377.t01,20
4146,Vitvi14g02569.t01,20
4147,Vitvi14g02761.t01,20
4148,Vitvi14g00366.t01,20
4149,Vitvi14g02617.t01,20
4150,Vitvi14g02752.t01,20
4151,Vitvi14g02575.t01,20
4152,Vitvi14g02573.t01,20
4153,Vitvi14g02572.t01,20
4154,Vitvi15g00321.t01,20
4155,Vitvi10g01431.t01,20
4156,Vitvi10g01454.t01,20
4157,Vitvi10g01440.t01,20
4158,Vitvi14g00589.t01,20
4159,Vitvi14g02706.t01,20
4160,Vitvi14g02712.t01,20
4161,Vitvi14g00831.t01,20
4162,Vitvi14g02726.t01,20
4163,Vitvi14g02729.t01,20
4164,Vitvi14g02720.t01,20
4165,Vitvi14g00574.t01,20
4166,Vitvi14g00593.t01,20
4167,Vitvi14g02707.t01,20
4168,Vitvi14g00691.t01,20
4169,Vitvi14g00581.t01,20
4170,Eucgr.G00420.1,20
4171,Eucgr.G00515.1,20
4172,Eucgr.G00409.1,20
4173,Eucgr.G00520.1,20
4174,Eucgr.G00417.1,20
4175,Eucgr.G00550.1,20
4176,Eucgr.G00412.1,20
4177,Eucgr.G00426.1,20
4178,Eucgr.G00517.1,20
4179,Eucgr.G00544.1,20
4180,Eucgr.G00514.1,20
4181,Eucgr.G00513.1,20
4182,Eucgr.G00425.1,20
4183,Eucgr.G01356.1,20
4184,Eucgr.G00538.1,20
4185,Eucgr.G00415.1,20
4186,Eucgr.H03217.1,20
4187,Eucgr.G00405.1,20
4188,Eucgr.G00518.1,20
4189,Eucgr.G00512.1,20
4190,Eucgr.G00539.1,20
4191,Eucgr.G00532.1,20
4192,Eucgr.G00706.1,20
4193,Eucgr.G00688.1,20
4194,Eucgr.G00803.1,20
4195,Eucgr.G00856.1,20
4196,Eucgr.G00808.1,20
4197,Eucgr.G00863.1,20
4198,Eucgr.G00784.1,20
4199,Eucgr.G00728.1,20
4200,Eucgr.G00825.1,20
4201,Eucgr.G00713.1,20
4202,Eucgr.G00789.1,20
4203,Eucgr.G00787.1,20
4204,Eucgr.G00690.1,20
4205,Eucgr.G00722.1,20
4206,Eucgr.G00064.1,20
4207,Eucgr.G00883.1,20
4208,Eucgr.G00887.1,20
4209,Eucgr.G00878.1,20
4210,Eucgr.B02040.1,20
4211,Eucgr.L00063.1,20
4212,Eucgr.B01947.1,20
4213,Eucgr.L00070.1,20
4214,Eucgr.L00066.1,20
4215,Eucgr.G02007.1,20
4216,Eucgr.L00073.1,20
4217,Eucgr.B02103.1,20
4218,Eucgr.L00091.1,20
4219,Eucgr.B02105.1,20
4220,Eucgr.L00094.1,20
4221,Eucgr.B01783.1,20
4222,Eucgr.B02102.1,20
4223,Eucgr.B02038.1,20
4224,Eucgr.B01785.1,20
4225,Eucgr.L00160.1,20
4226,Eucgr.D01468.1,20
4227,Manes.11G052130.1,20
4228,Manes.11G052160.1,20
4229,Manes.10G028600.1,20
4230,Manes.10G028400.1,20
4231,Manes.10G028501.1,20
4232,Manes.08G163700.1,20
4233,Manes.01G035400.5,20
4234,Manes.07G061500.2,20
4235,Manes.07G061350.1,20
4236,Manes.07G060700.2,20
4237,Manes.07G060833.1,20
4238,Manes.01G035775.1,20
4239,Manes.07G062220.1,20
4240,Manes.07G060300.2,20
4241,Manes.07G061000.1,20
4242,Manes.01G036000.3,20
4243,Manes.07G060380.1,20
4244,Manes.01G035700.1,20
4245,Manes.07G063001.1,20
4246,Manes.07G060750.1,20
4247,Manes.S018300.1,20
4248,Manes.07G063100.1,20
4249,Manes.01G035325.1,20
4250,Manes.01G035500.3,20
4251,MD09G1272000,20
4252,MD09G1272500,20
4253,MD09G1274400,20
4254,MD09G1274200,20
4255,MD13G1197600,20
4256,MD11G1203100,20
4257,MD08G1083600,20
4258,MD08G1082300,20
4259,Medtr1g050402.1,20
4260,Medtr0006s0080.1,20
4261,Medtr8g059345.1,20
4262,Medtr6g463150.1,20
4263,Medtr0006s0140.1,20
4264,Medtr1g037250.1,20
4265,Medtr1g041550.1,20
4266,Medtr0006s0230.1,20
4267,Medtr1g037010.1,20
4268,Medtr1g036750.1,20
4269,Medtr1g036520.1,20
4270,Medtr1g051585.1,20
4271,Medtr0069s0040.1,20
4272,Medtr0006s0240.1,20
4273,Medtr1g037150.1,20
4274,Medtr1g036860.1,20
4275,Medtr2g089975.1,20
4276,Medtr1g442750.1,20
4277,Medtr0068s0080.1,20
4278,Medtr0068s0080.2,20
4279,Medtr1g036800.1,20
4280,Medtr1g044020.1,20
4281,Medtr1g037130.1,20
4282,Glyma.06G256300.1,20
4283,Medtr3g013790.1,20
4284,Medtr3g013790.2,20
4285,Glyma.13G260600.1,20
4286,Glyma.15G247600.1,20
4287,Glyma.15G246800.5,20
4288,Glyma.15G246100.1,20
4289,Glyma.15G247400.5,20
4290,Medtr2g072150.1,20
4291,Medtr2g072020.1,20
4292,Medtr2g072080.1,20
4293,Medtr1g069615.1,20
4294,Medtr2g071900.1,20
4295,Medtr2g071850.1,20
4296,Medtr2g071980.1,20
4297,Medtr2g072090.1,20
4298,Medtr2g071940.1,20
4299,Medtr2g071870.1,20
4300,Medtr2g072110.2,20
4301,Medtr2g072110.1,20
4302,Medtr2g072030.1,20
4303,Medtr2g071890.1,20
4304,Medtr2g071820.1,20
4305,Medtr2g072820.1,20
4306,Manes.09G159666.1,20
4307,Manes.02G215435.1,20
4308,Manes.02G215010.1,20
4309,Manes.02G215400.2,20
4310,Manes.02G215615.1,20
4311,Manes.02G215015.1,20
4312,Manes.02G220660.1,20
4313,Manes.02G215405.1,20
4314,Manes.02G215000.2,20
4315,Manes.02G215445.1,20
4316,Manes.02G215430.1,20
4317,Manes.02G215425.1,20
4318,Manes.02G214775.1,20
4319,Manes.02G214900.1,20
4320,Manes.02G215700.3,20
4321,Potri.005G041101.1,20
4322,Potri.005G042900.2,20
4323,Potri.005G042400.1,20
4324,Potri.005G041300.1,20
4325,Potri.013G016200.2,20
4326,Potri.013G015700.1,20
4327,Potri.013G015900.2,20
4328,Potri.013G016000.2,20
4329,Potri.013G016600.2,20
4330,Cs1g07160.1,20
4331,Cs1g07160.2,20
4332,Cs1g07180.1,20
4333,Cs8g07820.1,20
4334,Cs8g07700.1,20
4335,Cs8g07700.2,20
4336,Cs8g07870.1,20
4337,Cs8g07740.1,20
4338,Cs8g07890.1,20
4339,orange1.1t04588.1,20
4340,orange1.1t04592.1,20
4341,orange1.1t04591.2,20
4342,orange1.1t04591.1,20
4343,Cs9g11290.1,20
4344,Cs1g07220.1,20
4345,Cs1g07240.1,20
4346,Manes.03G128400.2,20
4347,Manes.03G124100.2,20
4348,Manes.15G072800.2,20
4349,Potri.001G429700.1,20
4350,Potri.001G428700.1,20
4351,Potri.T176000.2,20
4352,Potri.001G434000.5,20
4353,Potri.001G435100.1,20
4354,Potri.001G433700.1,20
4355,Potri.001G432366.1,20
4356,Potri.001G429800.3,20
4357,Potri.001G427700.3,20
4358,Potri.001G422800.15,20
4359,Potri.T065900.1,20
4360,Potri.001G432800.1,20
4361,Potri.001G427500.3,20
4362,Potri.001G426632.1,20
4363,Potri.001G429101.1,20
4364,Potri.001G425300.1,20
4365,Potri.001G429600.2,20
4366,Potri.001G426200.1,20
4367,Potri.001G427600.1,20
4368,Potri.001G432200.2,20
4369,Potri.T100800.3,20
4370,Potri.001G427100.1,20
4371,Potri.001G428100.3,20
4372,Potri.001G445200.2,20
4373,Potri.T087700.2,20
4374,Potri.001G447132.1,20
4375,Potri.001G446300.2,20
4376,Potri.001G444100.3,20
4377,Potri.001G445900.1,20
4378,Potri.001G445000.1,20
